market,date,code,name,closing_price,pe_ratio,dividend_yield,dividend_year,pb_ratio,financial_report_period,trading_status
TWSE,2026-09-15,2883,凱基金,38.15,13.34,2.62,114.0,1.51,115/2,traded
TWSE,2026-09-15,2884,玉山金,45.65,18.94,3.07,114.0,2.62,115/2,traded
TWSE,2026-09-15,2885,元大金,68.3,16.0,3.22,114.0,2.38,115/2,traded
TWSE,2026-09-15,2886,兆豐金,51.8,20.16,3.38,114.0,1.91,115/2,traded
TWSE,2026-09-15,2887,台新新光金,43.4,16.07,2.53,114.0,1.6,115/2,traded
TWSE,2026-09-15,2889,國票金,16.85,13.81,3.5,114.0,1.29,115/2,traded
TWSE,2026-09-15,2890,永豐金,44.55,16.81,2.92,114.0,2.44,115/2,traded
TWSE,2026-09-15,2891,中信金,69.7,16.67,3.59,114.0,1.99,115/2,traded
TWSE,2026-09-15,2892,第一金,39.55,18.48,3.29,114.0,1.89,115/2,traded
TWSE,2026-09-15,2897,王道銀行,11.2,14.0,4.64,114.0,0.75,115/2,traded
TWSE,2026-09-15,2901,欣欣,22.7,51.59,1.63,114.0,1.9,115/2,traded
TWSE,2026-09-15,2903,遠百,21.85,14.66,5.72,114.0,1.02,115/2,traded
TWSE,2026-09-15,2904,匯僑,12.55,24.13,5.58,114.0,0.78,115/2,traded
TWSE,2026-09-15,2905,三商,18.85,6.96,1.59,114.0,0.45,115/2,traded
TWSE,2026-09-15,2906,高林,13.6,16.39,4.41,114.0,0.83,115/2,traded
TWSE,2026-09-15,2908,特力,21.85,17.76,2.52,114.0,1.54,115/2,traded
TWSE,2026-09-15,2910,統領,23.3,12.73,4.46,114.0,1.48,115/2,traded
TWSE,2026-09-15,2911,麗嬰房,6.32,1.59,0.0,114.0,0.49,115/2,traded
TWSE,2026-09-15,2912,統一超,215.5,19.41,4.18,114.0,5.47,115/2,traded
TWSE,2026-09-15,2913,農林,10.95,,0.0,114.0,0.7,115/2,traded
TWSE,2026-09-15,2915,潤泰全,56.9,4.09,3.34,114.0,0.37,115/2,traded
TWSE,2026-09-15,2923,鼎固-KY,23.0,,0.52,114.0,0.86,115/2,traded
TWSE,2026-09-15,2929,淘帝-KY,5.72,,0.0,114.0,0.23,115/2,traded
TWSE,2026-09-15,2939,永邑-KY,19.4,,0.0,114.0,1.64,115/2,traded
TWSE,2026-09-15,2945,三商家購,39.05,21.22,3.84,114.0,1.37,115/2,traded
TWSE,2026-09-15,3002,歐格,16.65,166.5,1.98,114.0,1.32,115/2,traded
TWSE,2026-09-15,3003,健和興,56.6,22.82,1.77,114.0,1.34,115/2,traded
TWSE,2026-09-15,3004,豐達科,114.0,17.73,2.24,114.0,1.94,115/2,traded
TWSE,2026-09-15,3005,神基,115.0,13.66,5.9,114.0,2.82,115/2,traded
TWSE,2026-09-15,3006,晶豪科,264.0,8.33,0.38,114.0,3.95,115/2,traded
TWSE,2026-09-15,3008,大立光,6055.0,32.2,1.32,114.0,4.13,115/2,traded
TWSE,2026-09-15,3010,華立,122.5,10.95,4.33,114.0,1.16,115/2,traded
TWSE,2026-09-15,3011,今皓,9.44,,0.0,114.0,0.92,115/2,traded
TWSE,2026-09-15,3013,晟銘電,81.5,15.61,0.98,114.0,3.04,115/2,traded
TWSE,2026-09-15,3014,聯陽,130.5,13.18,6.51,114.0,2.95,115/2,traded
TWSE,2026-09-15,3015,全漢,50.6,19.92,4.35,114.0,0.63,115/2,traded
TWSE,2026-09-15,3016,嘉晶,110.0,91.67,0.45,114.0,6.13,115/2,traded
TWSE,2026-09-15,3017,奇鋐,3115.0,41.52,0.67,114.0,22.16,115/2,traded
TWSE,2026-09-15,3018,隆銘綠能,11.25,,0.0,114.0,2.13,115/2,traded
TWSE,2026-09-15,3019,亞光,132.0,22.26,3.48,114.0,2.48,115/2,traded
TWSE,2026-09-15,3021,鴻名,24.65,32.43,2.43,114.0,1.47,115/2,traded
TWSE,2026-09-15,3022,威強電,85.2,11.31,4.11,114.0,1.32,115/2,traded
TWSE,2026-09-15,3023,信邦,318.5,23.82,3.14,114.0,4.7,115/2,traded
TWSE,2026-09-15,3024,憶聲,14.3,357.5,1.54,114.0,1.32,115/2,traded
TWSE,2026-09-15,3025,星通,50.3,10.7,6.36,114.0,3.68,115/2,traded
TWSE,2026-09-15,3026,禾伸堂,726.0,70.83,0.8,114.0,11.66,115/2,traded
TWSE,2026-09-15,3027,盛達,17.55,,0.0,114.0,1.06,115/2,traded
TWSE,2026-09-15,3028,增你強,60.7,8.45,4.94,114.0,1.99,115/2,traded
TWSE,2026-09-15,3029,零壹,118.5,16.9,4.64,114.0,3.74,115/2,traded
TWSE,2026-09-15,3030,德律,258.5,19.58,2.71,114.0,6.27,115/2,traded
TWSE,2026-09-15,3031,佰鴻,23.0,25.27,4.35,114.0,1.38,115/2,traded
TWSE,2026-09-15,3032,偉訓,70.5,,0.0,114.0,2.74,115/2,traded
TWSE,2026-09-15,3033,威健,40.8,8.97,4.71,114.0,1.68,115/2,traded
TWSE,2026-09-15,3034,聯詠,541.0,18.88,4.25,114.0,4.77,115/2,traded
TWSE,2026-09-15,3035,智原,170.0,66.93,1.06,114.0,2.59,115/2,traded
TWSE,2026-09-15,3036,文曄,192.5,9.88,4.05,114.0,1.96,115/2,traded
TWSE,2026-09-15,3037,欣興,951.0,63.32,0.21,114.0,12.21,115/2,traded
TWSE,2026-09-15,3038,全台,20.05,13.28,5.99,114.0,1.13,115/2,traded
TWSE,2026-09-15,3040,遠見,34.3,,10.2,114.0,1.55,115/2,traded
TWSE,2026-09-15,3041,揚智,21.95,,0.0,114.0,2.19,115/2,traded
TWSE,2026-09-15,3042,晶技,181.0,31.26,2.65,114.0,3.91,115/2,traded
TWSE,2026-09-15,3043,科風,20.1,,0.0,114.0,1.06,115/2,traded
TWSE,2026-09-15,3044,健鼎,490.5,21.02,2.59,114.0,4.63,115/2,traded
TWSE,2026-09-15,3045,台灣大,124.0,23.44,3.82,114.0,4.49,115/2,traded
TWSE,2026-09-15,3046,建碁,52.2,10.76,5.75,114.0,2.45,115/2,traded
TWSE,2026-09-15,3047,訊舟,13.4,,0.0,114.0,1.22,115/2,traded
TWSE,2026-09-15,3048,益登,49.4,10.49,2.02,114.0,1.81,115/2,traded
TWSE,2026-09-15,3049,精金,11.8,35.76,0.0,114.0,1.16,115/2,traded
TWSE,2026-09-15,3050,鈺德,11.05,20.85,2.26,114.0,0.7,115/2,traded
TWSE,2026-09-15,3051,力特,20.9,11.81,2.39,114.0,1.34,115/2,traded
TWSE,2026-09-15,3052,夆典,10.2,9.11,5.88,114.0,0.59,115/2,traded
TWSE,2026-09-15,3054,立萬利,54.7,11.26,1.46,114.0,2.87,115/2,traded
TWSE,2026-09-15,3055,蔚華科,157.5,,0.32,114.0,10.95,115/2,traded
TWSE,2026-09-15,3056,富華新,13.6,,4.56,114.0,0.77,115/2,traded
TWSE,2026-09-15,3057,喬鼎,15.65,,0.0,114.0,1.7,115/2,traded
TWSE,2026-09-15,3058,立德,7.94,,0.0,114.0,1.02,115/2,traded
TWSE,2026-09-15,3059,華晶科,37.3,29.6,2.68,114.0,1.13,115/2,traded
TWSE,2026-09-15,3060,銘異,25.5,38.06,0.78,114.0,1.28,115/2,traded
TWSE,2026-09-15,3062,建漢,20.25,,0.0,114.0,1.64,115/2,traded
TWSE,2026-09-15,3090,日電貿,159.0,21.06,3.02,114.0,2.46,115/2,traded
TWSE,2026-09-15,3092,鴻碩,21.6,,0.0,114.0,1.86,115/2,traded
TWSE,2026-09-15,3094,聯傑,42.25,68.15,0.59,114.0,3.38,115/2,traded
TWSE,2026-09-15,3130,一零四,208.0,12.52,7.07,114.0,4.41,115/2,traded
TWSE,2026-09-15,3135,凌航,158.5,6.84,2.36,114.0,3.3,115/2,traded
TWSE,2026-09-15,3138,耀登,86.5,34.33,1.79,114.0,1.78,115/2,traded
TWSE,2026-09-15,3149,正達,59.4,,0.0,114.0,5.67,115/2,traded
TWSE,2026-09-15,3150,鈺寶-創,15.05,,3.32,114.0,1.13,115/2,traded
TWSE,2026-09-15,3164,景岳,15.7,19.63,5.1,114.0,1.03,115/2,traded
TWSE,2026-09-15,3167,大量,792.0,55.54,0.49,114.0,16.51,115/2,traded
TWSE,2026-09-15,3168,眾福科,43.0,14.88,6.98,114.0,1.92,115/2,traded
TWSE,2026-09-15,3189,景碩,795.0,147.5,0.19,114.0,9.42,115/2,traded
TWSE,2026-09-15,3209,全科,44.25,7.39,5.65,114.0,1.85,115/2,traded
TWSE,2026-09-15,3229,晟鈦,60.3,45.34,0.0,114.0,5.68,115/2,traded
TWSE,2026-09-15,3231,緯創,182.5,14.5,3.01,114.0,2.99,115/2,traded
TWSE,2026-09-15,3257,虹冠電,46.6,18.42,6.01,114.0,2.31,115/2,traded
TWSE,2026-09-15,3266,昇陽,13.75,28.65,3.64,114.0,0.78,115/2,traded
TWSE,2026-09-15,3296,勝德,27.0,,0.0,114.0,2.04,115/2,traded
TWSE,2026-09-15,3305,昇貿,98.1,17.77,2.32,114.0,2.27,115/2,traded
TWSE,2026-09-15,3308,聯德,22.0,13.92,0.0,114.0,1.14,115/2,traded
TWSE,2026-09-15,3311,閎暉,36.8,20.33,1.63,114.0,1.01,115/2,traded
TWSE,2026-09-15,3312,弘憶股,46.7,12.16,2.78,114.0,2.12,115/2,traded
TWSE,2026-09-15,3321,同泰,16.8,,0.0,114.0,2.15,115/2,traded
TWSE,2026-09-15,3338,泰碩,64.7,55.3,2.01,114.0,2.87,115/2,traded
TWSE,2026-09-15,3346,麗清,19.3,,0.57,114.0,0.65,115/2,traded
TWSE,2026-09-15,3376,新日興,173.0,119.31,2.31,114.0,2.05,115/2,traded
TWSE,2026-09-15,3380,明泰,29.55,211.07,1.69,114.0,1.74,115/2,traded
TWSE,2026-09-15,3406,玉晶光,915.0,24.76,1.86,114.0,3.81,115/2,traded
TWSE,2026-09-15,3413,京鼎,274.0,13.65,4.01,114.0,1.84,115/2,traded
TWSE,2026-09-15,3416,融程電,160.0,18.58,3.19,114.0,3.6,115/2,traded
TWSE,2026-09-15,3419,譁裕,10.75,,0.0,114.0,1.45,115/2,traded
TWSE,2026-09-15,3432,台端,0.0,,0.0,114.0,2.05,115/2,traded
TWSE,2026-09-15,3437,榮創,17.5,,0.0,114.0,1.14,115/2,traded
TWSE,2026-09-15,3443,創意,6035.0,154.7,0.33,114.0,60.06,115/2,traded
TWSE,2026-09-15,3447,展達,26.8,13.74,4.1,114.0,1.67,115/2,traded
TWSE,2026-09-15,3450,聯鈞,492.5,99.9,0.2,114.0,12.85,115/2,traded
TWSE,2026-09-15,3481,群創,46.8,60.0,2.14,114.0,1.66,115/2,traded
TWSE,2026-09-15,3494,誠研,7.07,,0.0,114.0,1.28,115/2,traded
TWSE,2026-09-15,3501,維熹,38.2,22.08,5.24,114.0,0.64,115/2,traded
TWSE,2026-09-15,3504,揚明光,77.0,,0.0,114.0,3.09,115/2,traded
TWSE,2026-09-15,3515,華擎,201.0,12.98,5.47,114.0,2.14,115/2,traded
TWSE,2026-09-15,3518,柏騰,29.7,14.08,0.0,114.0,1.78,115/2,traded
TWSE,2026-09-15,3528,安馳,80.4,8.84,1.72,114.0,2.36,115/2,traded
TWSE,2026-09-15,3530,晶相光,55.6,17.94,1.44,114.0,1.74,115/2,traded
TWSE,2026-09-15,3532,台勝科,407.0,313.08,0.25,114.0,6.5,115/2,traded
TWSE,2026-09-15,3533,嘉澤,1520.0,18.53,2.3,114.0,4.17,115/2,traded
TWSE,2026-09-15,3535,晶彩科,81.1,46.88,0.0,114.0,5.7,115/2,traded
TWSE,2026-09-15,3543,州巧,42.0,,1.43,114.0,1.49,115/2,traded
TWSE,2026-09-15,3545,敦泰,48.45,,1.67,114.0,1.18,115/2,traded
TWSE,2026-09-15,3550,聯穎,21.2,176.67,0.0,114.0,1.3,115/2,traded
TWSE,2026-09-15,3557,嘉威,22.75,,1.32,114.0,0.75,115/2,traded
TWSE,2026-09-15,3563,牧德,643.0,37.73,2.18,114.0,7.41,115/2,traded
TWSE,2026-09-15,3576,聯合再生,16.05,29.72,0.0,114.0,2.02,115/2,traded
TWSE,2026-09-15,3583,辛耘,664.0,40.74,0.87,114.0,5.47,115/2,traded
TWSE,2026-09-15,3588,通嘉,50.6,42.52,0.99,114.0,1.73,115/2,traded
TWSE,2026-09-15,3592,瑞鼎,219.5,12.89,6.65,114.0,1.46,115/2,traded
TWSE,2026-09-15,3593,力銘,9.95,,0.0,114.0,2.91,115/2,traded
TWSE,2026-09-15,3596,智易,155.0,11.92,5.81,114.0,2.08,115/2,traded
TWSE,2026-09-15,3605,宏致,127.5,33.55,1.23,114.0,2.5,115/2,traded
TWSE,2026-09-15,3607,谷崧,13.55,28.83,5.9,114.0,0.96,115/2,traded
TWSE,2026-09-15,3617,碩天,236.0,11.31,4.21,114.0,2.26,115/2,traded
TWSE,2026-09-15,3622,洋華,44.8,8.78,7.14,114.0,0.86,115/2,traded
TWSE,2026-09-15,3645,達邁,66.8,25.79,1.8,114.0,2.73,115/2,traded
TWSE,2026-09-15,3652,精聯,33.15,16.09,3.62,114.0,1.29,115/2,traded
TWSE,2026-09-15,3653,健策,5310.0,119.84,0.41,114.0,33.04,115/2,traded
TWSE,2026-09-15,3661,世芯-KY,3355.0,49.21,0.97,114.0,4.79,115/2,traded
TWSE,2026-09-15,3665,貿聯-KY,1980.0,36.36,0.77,114.0,7.79,115/2,traded
TWSE,2026-09-15,3669,圓展,32.0,10.85,3.13,114.0,0.85,115/2,traded
TWSE,2026-09-15,3673,TPK-KY,61.5,13.43,2.93,114.0,0.62,115/2,traded
TWSE,2026-09-15,3679,新至陞,108.0,9.14,8.33,114.0,1.41,115/2,traded
TWSE,2026-09-15,3686,達能,14.1,,0.0,114.0,1.64,115/2,traded
TWSE,2026-09-15,3694,海華,48.5,12.28,4.74,114.0,2.05,115/2,traded
TWSE,2026-09-15,3701,大眾控,38.8,,0.52,114.0,1.94,115/2,traded
TWSE,2026-09-15,3702,大聯大,107.0,9.16,3.4,114.0,1.92,115/2,traded
TWSE,2026-09-15,3703,欣陸,19.5,9.9,5.38,114.0,0.59,115/2,traded
TWSE,2026-09-15,3704,合勤控,39.8,11.92,1.01,114.0,1.34,115/2,traded
TWSE,2026-09-15,3705,永信,56.0,16.62,5.36,114.0,1.91,115/2,traded
TWSE,2026-09-15,3706,神達,77.6,13.86,5.15,114.0,1.35,115/2,traded
TWSE,2026-09-15,3708,上緯投控,95.4,2.31,6.81,114.0,0.4,115/2,traded
TWSE,2026-09-15,3711,日月光投控,592.0,42.84,1.11,114.0,6.69,115/2,traded
TWSE,2026-09-15,3712,永崴投控,20.55,,0.0,114.0,1.16,115/2,traded
TWSE,2026-09-15,3714,富采,60.1,,1.5,114.0,1.02,115/2,traded
TWSE,2026-09-15,3715,定穎投控,119.5,,0.9,114.0,3.24,115/2,traded
TWSE,2026-09-15,3716,中化控股,33.7,9.63,2.97,114.0,0.64,115/2,traded
TWSE,2026-09-15,3717,聯嘉投控,21.0,262.5,0.95,114.0,1.24,115/2,traded
TWSE,2026-09-15,4104,佳醫,71.7,15.09,6.0,114.0,1.38,115/2,traded
TWSE,2026-09-15,4106,雃博,24.4,13.26,4.1,114.0,0.97,115/2,traded
TWSE,2026-09-15,4108,懷特,11.3,,0.0,114.0,1.16,115/2,traded
TWSE,2026-09-15,4119,旭富,59.6,119.2,1.26,114.0,1.34,115/2,traded
TWSE,2026-09-15,4133,亞諾法,20.2,27.3,0.54,114.0,0.96,115/2,traded
TWSE,2026-09-15,4137,麗豐-KY,76.6,11.35,13.05,114.0,1.28,115/2,traded
TWSE,2026-09-15,4142,國光生,17.2,,0.0,114.0,1.57,115/2,traded
TWSE,2026-09-15,4148,全宇生技-KY,33.55,12.16,2.98,114.0,0.81,115/2,traded
TWSE,2026-09-15,4155,訊映,14.7,8.55,2.04,114.0,0.82,115/2,traded
TWSE,2026-09-15,4164,承業醫,25.4,21.71,4.37,114.0,0.66,115/2,traded
TWSE,2026-09-15,4169,泰宗,143.0,,0.22,114.0,4.86,115/2,traded
TWSE,2026-09-15,4178,永笙-KY,16.45,,0.0,114.0,1.73,115/2,traded
TWSE,2026-09-15,4190,佐登-KY,25.4,,1.97,114.0,0.94,115/2,traded
TWSE,2026-09-15,4195,基米-創,13.3,,0.0,114.0,1.6,115/2,traded
TWSE,2026-09-15,4306,炎洲,14.4,15.82,4.86,114.0,0.67,115/2,traded
TWSE,2026-09-15,4414,如興,8.1,54.0,1.36,114.0,0.56,115/2,traded
TWSE,2026-09-15,4426,利勤,7.47,,0.0,114.0,0.74,115/2,traded
TWSE,2026-09-15,4438,廣越,56.3,8.27,4.09,114.0,0.73,115/2,traded
TWSE,2026-09-15,4439,冠星-KY,93.5,9.97,4.33,114.0,1.02,115/2,traded
TWSE,2026-09-15,4440,宜新實業,17.65,9.01,5.67,114.0,0.89,115/2,traded
TWSE,2026-09-15,4441,振大環球,171.0,9.47,6.32,114.0,1.7,115/2,traded
TWSE,2026-09-15,4526,東台,29.8,,3.36,114.0,1.5,115/2,traded
TWSE,2026-09-15,4532,瑞智,23.35,12.35,6.42,114.0,1.07,115/2,traded
TWSE,2026-09-15,4536,拓凱,162.5,12.26,4.92,114.0,1.56,115/2,traded
TWSE,2026-09-15,4540,全球傳動,57.3,,0.0,114.0,1.89,115/2,traded
TWSE,2026-09-15,4545,銘鈺,32.6,37.91,0.4,114.0,1.29,115/2,traded
TWSE,2026-09-15,4551,智伸科,153.5,16.11,2.74,114.0,1.91,115/2,traded
TWSE,2026-09-15,4552,力達-KY,15.35,13.46,3.91,114.0,0.28,115/2,traded
TWSE,2026-09-15,4555,氣立,41.65,41.24,1.2,114.0,0.99,115/2,traded
TWSE,2026-09-15,4557,永新-KY,50.2,,3.98,114.0,0.95,115/2,traded
TWSE,2026-09-15,4560,強信-KY,28.95,9.78,6.91,114.0,0.97,115/2,traded
TWSE,2026-09-15,4562,穎漢,29.15,,0.0,114.0,2.81,115/2,traded
TWSE,2026-09-15,4564,元翎,15.8,,0.0,114.0,0.93,115/2,traded
TWSE,2026-09-15,4566,時碩工業,62.8,24.92,1.08,114.0,1.37,115/2,traded
TWSE,2026-09-15,4569,六方科-KY,154.0,17.17,2.11,114.0,1.69,115/2,traded
TWSE,2026-09-15,4571,鈞興-KY,147.5,16.48,3.57,114.0,2.35,115/2,traded
TWSE,2026-09-15,4572,駐龍,141.5,38.45,3.53,114.0,2.98,115/2,traded
TWSE,2026-09-15,4576,大銀微系統,230.5,70.27,0.35,114.0,6.43,115/2,traded
TWSE,2026-09-15,4581,光隆精密-KY,47.15,11.58,6.36,114.0,1.29,115/2,traded
TWSE,2026-09-15,4582,聚恆-創,22.15,9.67,3.57,114.0,1.12,115/2,traded
TWSE,2026-09-15,4583,台灣精銳,420.0,31.18,2.38,114.0,3.39,115/2,traded
TWSE,2026-09-15,4585,達明,296.0,106.47,0.34,114.0,4.43,115/2,traded
TWSE,2026-09-15,4588,玖鼎電力,53.4,14.79,5.62,114.0,2.67,115/2,traded
TWSE,2026-09-15,4590,富田-創,86.8,16.35,2.65,114.0,1.33,115/2,traded
TWSE,2026-09-15,4720,德淵,17.9,31.96,2.23,114.0,1.26,115/2,traded
TWSE,2026-09-15,4722,國精化,185.0,67.77,0.64,114.0,5.5,115/2,traded
TWSE,2026-09-15,4736,泰博,129.0,4.73,3.93,114.0,1.1,115/2,traded
TWSE,2026-09-15,4737,華廣,56.5,,0.0,114.0,2.08,115/2,traded
TWSE,2026-09-15,4739,康普,76.0,14.73,1.32,114.0,1.46,115/2,traded
TWSE,2026-09-15,4746,台耀,46.05,11.63,6.51,114.0,0.75,115/2,traded
TWSE,2026-09-15,4755,三福化,111.0,24.18,3.33,114.0,1.64,115/2,traded
TWSE,2026-09-15,4763,材料*-KY,48.1,11.53,6.34,114.0,2.43,115/2,traded
TWSE,2026-09-15,4764,雙鍵,202.5,65.32,0.49,114.0,6.79,115/2,traded
TWSE,2026-09-15,4766,南寶,333.0,14.21,5.41,114.0,2.83,115/2,traded
TWSE,2026-09-15,4770,上品,220.0,20.99,2.73,114.0,2.1,115/2,traded
TWSE,2026-09-15,4771,望隼,210.5,13.88,3.31,114.0,2.98,115/2,traded
TWSE,2026-09-15,4807,日成-KY,30.8,12.32,0.0,114.0,1.54,115/2,traded
TWSE,2026-09-15,4904,遠傳,106.5,25.91,3.58,114.0,4.46,115/2,traded
TWSE,2026-09-15,4906,正文,35.1,292.5,1.34,114.0,1.41,115/2,traded
TWSE,2026-09-15,4912,聯德控股-KY,87.7,28.94,1.06,114.0,1.4,115/2,traded
TWSE,2026-09-15,4915,致伸,65.6,13.25,6.97,114.0,1.52,115/2,traded
TWSE,2026-09-15,4916,事欣科,92.3,14.13,0.54,114.0,3.17,115/2,traded
TWSE,2026-09-15,4919,新唐,111.0,,0.0,114.0,3.0,115/2,traded
TWSE,2026-09-15,4927,泰鼎-KY,40.05,,0.0,114.0,2.52,115/2,traded
TWSE,2026-09-15,4930,燦星網,15.9,,3.77,114.0,0.4,115/2,traded
TWSE,2026-09-15,4934,太極,13.2,,0.0,114.0,1.74,115/2,traded
TWSE,2026-09-15,4935,茂林-KY,30.95,23.27,3.23,114.0,0.5,115/2,traded
TWSE,2026-09-15,4938,和碩,88.3,14.89,4.54,114.0,1.14,115/2,traded
TWSE,2026-09-15,4942,嘉彰,31.4,10.83,6.37,114.0,0.48,115/2,traded
TWSE,2026-09-15,4943,康控-KY,7.53,,0.0,114.0,22.82,115/2,traded
TWSE,2026-09-15,4949,有成精密,71.5,18.77,1.96,114.0,2.75,115/2,traded
TWSE,2026-09-15,4952,凌通,46.15,25.93,2.17,114.0,2.27,115/2,traded
TWSE,2026-09-15,4956,光鋐,32.05,68.19,0.0,114.0,1.9,115/2,traded
TWSE,2026-09-15,4958,臻鼎-KY,477.5,56.51,0.72,114.0,3.43,115/2,traded
TWSE,2026-09-15,4960,誠美材,19.5,,0.0,114.0,1.56,115/2,traded
TWSE,2026-09-15,4961,天鈺,178.5,20.06,4.32,114.0,1.24,115/2,traded
TWSE,2026-09-15,4967,十銓,266.0,3.95,3.24,114.0,2.03,115/2,traded
TWSE,2026-09-15,4968,立積,88.0,23.78,1.82,114.0,3.01,115/2,traded
TWSE,2026-09-15,4976,佳凌,34.9,,0.0,114.0,2.42,115/2,traded
TWSE,2026-09-15,4977,眾達-KY,160.5,48.2,1.36,114.0,3.09,115/2,traded
TWSE,2026-09-15,4989,榮科,58.3,,0.0,114.0,5.37,115/2,traded
TWSE,2026-09-15,4994,傳奇,81.3,57.25,3.69,114.0,6.21,115/2,traded
TWSE,2026-09-15,4999,鑫禾,17.95,,1.39,114.0,0.42,115/2,traded
TWSE,2026-09-15,5007,三星,55.6,15.71,5.4,114.0,2.39,115/2,traded
TWSE,2026-09-15,5203,訊連,56.8,12.68,6.5,114.0,1.0,115/2,traded
TWSE,2026-09-15,5215,科嘉-KY,37.25,9.48,5.37,114.0,0.66,115/2,traded
TWSE,2026-09-15,5222,全訊,101.0,52.88,2.48,114.0,3.15,115/2,traded
TWSE,2026-09-15,5225,東科-KY,53.2,8.01,13.55,114.0,1.32,115/2,traded
TWSE,2026-09-15,5234,達興材料,282.5,33.71,2.3,114.0,8.75,115/2,traded
TWSE,2026-09-15,5236,凌陽創新,130.0,12.66,6.92,114.0,3.15,115/2,traded
TWSE,2026-09-15,5243,乙盛-KY,85.3,16.28,2.58,114.0,1.66,115/2,traded
TWSE,2026-09-15,5244,弘凱,33.95,,1.18,114.0,1.32,115/2,traded
TWSE,2026-09-15,5258,虹堡,41.95,9.49,2.38,114.0,1.03,115/2,traded
TWSE,2026-09-15,5269,祥碩,1370.0,14.61,3.31,114.0,2.83,115/2,traded
TWSE,2026-09-15,5283,禾聯碩,52.9,8.14,3.78,114.0,0.92,115/2,traded
TWSE,2026-09-15,5284,jpp-KY,290.0,18.37,1.72,114.0,4.1,115/2,traded
TWSE,2026-09-15,5285,界霖,83.4,26.99,1.8,114.0,2.76,115/2,traded
TWSE,2026-09-15,5288,豐祥-KY,183.0,12.2,3.55,114.0,2.01,115/2,traded
TWSE,2026-09-15,5292,華懋,209.0,20.21,3.11,114.0,4.6,115/2,traded
TWSE,2026-09-15,5306,桂盟,89.5,12.68,4.19,114.0,1.19,115/2,traded
TWSE,2026-09-15,5388,中磊,72.0,16.11,3.47,114.0,1.33,115/2,traded
TWSE,2026-09-15,5434,崇越,537.0,20.1,2.5,114.0,4.74,115/2,traded
TWSE,2026-09-15,5469,瀚宇博,71.5,13.24,3.52,114.0,0.56,115/2,traded
TWSE,2026-09-15,5471,松翰,49.9,30.06,1.6,114.0,2.32,115/2,traded
TWSE,2026-09-15,5484,慧友,39.0,28.89,0.0,114.0,4.72,115/2,traded
TWSE,2026-09-15,5515,建國,48.4,4.91,6.82,114.0,1.67,115/2,traded
TWSE,2026-09-15,5519,隆大,25.2,5.06,15.08,114.0,0.97,115/2,traded
TWSE,2026-09-15,5521,工信,10.35,10.89,1.45,114.0,0.87,115/2,traded
TWSE,2026-09-15,5522,遠雄,60.7,6.05,9.06,114.0,1.0,115/2,traded
TWSE,2026-09-15,5525,順天,21.7,5.59,5.53,114.0,1.12,115/2,traded
TWSE,2026-09-15,5531,鄉林,7.03,63.91,0.0,114.0,0.7,115/2,traded
TWSE,2026-09-15,5533,皇鼎,13.85,23.47,4.33,114.0,0.42,115/2,traded
TWSE,2026-09-15,5534,長虹,73.1,12.92,6.92,114.0,1.08,115/2,traded
TWSE,2026-09-15,5538,東明-KY,35.1,8.07,4.27,114.0,0.88,115/2,traded
TWSE,2026-09-15,5546,永固-KY,14.5,,6.9,114.0,0.65,115/2,traded
TWSE,2026-09-15,5607,遠雄港,52.5,14.38,3.43,114.0,1.74,115/2,traded
TWSE,2026-09-15,5608,四維航,16.3,163.0,0.0,114.0,0.65,115/2,traded
TWSE,2026-09-15,5706,鳳凰,43.75,11.25,10.38,114.0,2.14,115/2,traded
TWSE,2026-09-15,5871,中租-KY,111.5,10.3,5.38,114.0,1.12,115/2,traded
TWSE,2026-09-15,5876,上海商銀,49.8,14.07,3.61,114.0,1.13,115/2,traded
TWSE,2026-09-15,5880,合庫金,27.0,17.65,3.89,114.0,1.46,115/2,traded
TWSE,2026-09-15,5906,台南-KY,0.0,770.0,1.82,114.0,2.64,115/2,traded
TWSE,2026-09-15,5907,大洋-KY,4.82,,0.0,114.0,0.26,115/2,traded
TWSE,2026-09-15,6005,群益證,31.1,5.78,5.5,114.0,1.3,115/2,traded
TWSE,2026-09-15,6024,群益期,60.5,8.33,5.74,114.0,1.4,115/2,traded
TWSE,2026-09-15,6108,競國,22.4,112.0,4.46,114.0,1.07,115/2,traded
TWSE,2026-09-15,6112,邁達特,48.15,14.86,3.43,114.0,2.09,115/2,traded
TWSE,2026-09-15,6115,鎰勝,43.8,12.81,6.39,114.0,1.6,115/2,traded
TWSE,2026-09-15,6116,彩晶,13.65,,0.0,114.0,1.05,115/2,traded
TWSE,2026-09-15,6117,迎廣,61.0,12.92,3.28,114.0,2.55,115/2,traded
TWSE,2026-09-15,6120,達運,11.75,8.64,2.13,114.0,0.71,115/2,traded
TWSE,2026-09-15,6128,上福,18.9,,2.65,114.0,0.86,115/2,traded
TWSE,2026-09-15,6133,金橋,22.95,20.68,4.36,114.0,1.76,115/2,traded
TWSE,2026-09-15,6136,富爾特,24.6,33.24,4.72,114.0,0.63,115/2,traded
TWSE,2026-09-15,6139,亞翔,713.0,14.36,3.23,114.0,8.12,115/2,traded
TWSE,2026-09-15,6141,柏承,48.35,,0.0,114.0,9.14,115/2,traded
TWSE,2026-09-15,6142,友勁,8.7,,0.0,114.0,1.02,115/2,traded
